id,telephoneTypeId,departmentCountry,cityName,cityId,isAssociated,originCountryId,operatorId
1681,4,Santander,Confines,929,0,1,
1682,4,Santander,Páramo,967,0,1,
1683,4,Santander,Encino,937,0,1,
1684,4,Santander,Coromoro,931,0,1,
1685,4,Santander,Cabrera,917,0,1,
1686,4,Santander,Santa Helena del Opón,983,0,1,
1687,4,Santander,El Guacamayo,934,0,1,
1688,4,Santander,Hato,949,0,1,
1689,4,Santander,Palmar,965,0,1,
1690,4,Santander,Palmas del Socorro,966,0,1,
1691,4,Santander,Jordan,951,0,1,
1692,4,Santander,Cepita,921,0,1,
1693,4,Santander,Pinchote,969,0,1,
1694,4,Santander,Ocamonte,962,0,1,
1695,4,Santander,Guapota,946,0,1,
1696,4,Santander,Aguada,909,0,1,
1697,4,Santander,San Benito,976,0,1,
1698,4,Santander,Albania,910,0,1,
1699,4,Santander,Sucre,987,0,1,
1700,4,Santander,Jesús María,950,0,1,
1701,4,Santander,El Peñon,935,0,1,
1702,4,Santander,Florian,939,0,1,
1703,4,Santander,La Belleza,952,0,1,
1704,4,Santander,Chipatá,926,0,1,
1705,4,Caquetá,Solano,377,0,1,
1706,4,Casanare,La Salina,384,0,1,
1707,4,Casanare,Sacama,393,0,1,
1708,4,Meta,Barranca de Upía,738,0,1,
1709,4,Meta,Cabuyaro,739,0,1,
1710,4,Meta,San Juanito,761,0,1,
1711,4,Meta,El Calvario,743,0,1,
1712,4,Meta,Mapiripán,751,0,1,
1713,4,Meta,Uribe,763,0,1,
1714,4,Boyacá,La Victoria,262,0,1,
1715,4,Boyacá,Tunungua,328,0,1,
1716,4,Boyacá,Buenavista,224,0,1,
1717,4,Boyacá,Briceño,223,0,1,
1718,4,Boyacá,Caldas,226,0,1,
1719,4,Boyacá,Coper,239,0,1,
1720,4,Boyacá,Umbita,332,0,1,
1721,4,Boyacá,Siachoque,306,0,1,
1722,4,Boyacá,Gachantiva,250,0,1,
1723,4,Boyacá,Motavita,270,0,1,
1724,4,Boyacá,Oicatá,274,0,1,
1725,4,Boyacá,Rondón,290,0,1,
1726,4,Boyacá,San Eduardo,294,0,1,
1727,4,Boyacá,Berbeo,219,0,1,
1728,4,Boyacá,Soracá,313,0,1,
1729,4,Boyacá,Chiquiza,231,0,1,
1730,4,Boyacá,Chivatá,235,0,1,
1731,4,Boyacá,Campohermoso,227,0,1,
1732,4,Boyacá,Almeida,215,0,1,
1733,4,Boyacá,Tota,327,0,1,
1734,4,Boyacá,Cuitiva,244,0,1,
1735,4,Boyacá,Covarachía,241,0,1,
1736,4,Boyacá,Jericó,259,0,1,
1737,4,Boyacá,Guacamayas,253,0,1,
1738,4,Boyacá,Panqueba,280,0,1,
1739,4,Boyacá,Tutazá,331,0,1,
1740,4,Boyacá,Busbanza,225,0,1,
1741,4,Boyacá,Pisva,285,0,1,
1742,4,Boyacá,Paya,282,0,1,
1743,4,Boyacá,Labranzagrande,263,0,1,
1744,4,Boyacá,Beteitiva,220,0,1,
1745,4,Boyacá,Sativasur,305,0,1,
1746,4,Huila,Elias,663,0,1,
1747,5,Africa,Seychelles,,0,,
1748,5,Africa,Sudan,,0,,
1749,5,Africa,Rwanda,,0,,
1750,5,Africa,Etiopia,,0,,
1751,5,Africa,Somalia,,0,,
1752,5,Africa,Djibouti,,0,,
1753,5,Africa,Kenya,,0,,
1754,5,Africa,Tanzania,,0,,
1755,5,Africa,Uganda,,0,,
1756,5,Africa,Burundi,,0,,
1757,5,Africa,Mozambique,,0,,
1758,5,Africa,Zambia,,0,,
1759,5,Africa,Madagascar,,0,,
1760,5,Africa,"Reunion, Isla",,0,,
1761,5,Africa,Zimbabwe,,0,,
1762,5,Africa,Namibia,,0,,
1763,5,Africa,Malawi,,0,,
1764,5,Africa,Lesotho,,0,,
1765,5,Africa,Botswana,,0,,
1766,5,Africa,Swazilandia,,0,,
1767,5,Africa,Comoras,,0,,
1768,5,Africa,"Mayotte (Mahore), Isla",,0,,
1769,5,Africa,Sudafrica,,0,,
1770,5,Africa,"Santa Helena, Isla",,0,,
1771,5,Mar Caribe,Aruba,,0,,
1772,5,Europa,"Feroe, Islas",,0,,
1773,5,América del Norte,Groenlandia,,0,,
1774,5,Europa,Grecia,,0,,
1775,5,Europa,Países Bajos (Holanda),,0,,
1776,5,Europa,Belgica,,0,,
1777,5,Europa,Francia,,0,,
1778,5,Europa,España,,0,,
1779,5,Europa,Gibraltar,,0,,
1780,5,Europa,Portugal,,0,,
1781,5,Europa,Luxemburgo,,0,,
1782,5,Europa,Irlanda,,0,,
1783,5,Europa,Islandia,,0,,
1784,5,Europa,Albania,,0,,
1785,5,Europa,Malta,,0,,
1786,5,Europa,Chipre,,0,,
1787,5,Europa,Finlandia,,0,,
1788,5,Europa,Bulgaria,,0,,
1789,5,Europa,Hungria,,0,,
1790,5,Europa,Lituania,,0,,
1791,5,Europa,Letonia,,0,,
1792,5,Europa,Estonia,,0,,
1793,5,Europa,Moldova,,0,,
1794,5,Europa,Armenia,,0,,
1795,5,Europa,Belarus,,0,,
1796,5,Europa,Andorra,,0,,
1797,5,Europa,Monaco,,0,,
1798,5,Europa,San Marino,,0,,
1799,5,Europa,Ucrania,,0,,
1800,5,Europa,Yugoslavia,,0,,
1801,5,Europa,Croacia,,0,,
1802,5,Europa,Eslovenia,,0,,
1803,5,Europa,Bosnia y Herzegovina,,0,,
1804,5,Europa,Macedonia,,0,,
1805,5,Europa,Italia,,0,,
1806,5,Europa,Rumania,,0,,
1807,5,Europa,Suiza,,0,,
1808,5,Europa,Republica Checa,,0,,
1809,5,Europa,Eslovaquia,,0,,
1810,5,Europa,Liechtenstein,,0,,
1811,5,Europa,Austria,,0,,
1812,5,Europa,Reino Unido,,0,,
1813,5,Europa,Dinamarca,,0,,
1814,5,Europa,Suecia,,0,,
1815,5,Europa,Noruega,,0,,
1816,5,Europa,Polonia,,0,,
1817,5,Europa,Alemania,,0,,
1818,5,América del Sur,"Falkland (Malvinas), Islas",,0,,
1819,5,América Central,Belice,,0,,
1820,5,América Central,Guatemala,,0,,
1821,5,América Central,El Salvador,,0,,
1822,5,América Central,Honduras,,0,,
1823,5,América Central,Nicaragua,,0,,
1824,5,América Central,Costa Rica,,0,,
1825,5,América Central,Panama,,0,,
1826,5,América del Norte,"San Pedro y Miguelon, Islas",,0,,
1827,5,Mar Caribe,Haiti,,0,,
1828,5,América del Sur,Peru,,0,,
1829,5,América Central,Mexico,,0,,
1830,5,Mar Caribe,Cuba,,0,,
1831,5,América del Sur,Argentina,,0,,
1832,5,América del Sur,Brasil,,0,,
1833,5,América del Sur,Chile,,0,,
1835,5,América del Sur,Venezuela,,0,,
1836,5,Mar Caribe,"Guadalupe, Isla",,0,,
1837,5,América del Sur,Bolivia,,0,,
1838,5,América del Sur,Guyana,,0,,
1839,5,América del Sur,Ecuador,,0,,
1841,5,América del Sur,Guayana Francesa,,0,,
1842,5,América del Sur,Paraguay,,0,,
1843,5,Mar Caribe,"Martinica, Islas",,0,,
1844,5,América del Sur,Suriname,,0,,
1845,5,América del Sur,Uruguay,,0,,
1846,5,Mar Caribe,Antillas Holandesas,,0,,
1847,5,Asia,Malasia,,0,,
1848,5,Oceanía,Australia,,0,,
1849,5,Asia,Indonesia,,0,,
1850,5,Asia,Filipinas,,0,,
1851,5,Oceanía,Nueva Zelandia,,0,,
1852,5,Asia,Singapur,,0,,
1853,5,Asia,Tailandia,,0,,
1854,5,Asia,Brunei,,0,,
1855,5,Oceanía,Nauru,,0,,
1856,5,Oceanía,Papua Nueva Guinea,,0,,
1857,5,Oceanía,Tonga,,0,,
1858,5,Oceanía,Salomon,,0,,
1859,5,Oceanía,Vanuatu,,0,,
1860,5,Oceanía,Fiji,,0,,
1861,5,Oceanía,Palau,,0,,
1862,5,Oceanía,"Wallis y Futuna, Islas",,0,,
1863,5,Oceanía,"Cook, Islas",,0,,
1864,5,Oceanía,"Samoa Norteamericana, Islas",,0,,
1865,5,Oceanía,Samoa Occidental,,0,,
1866,5,Oceanía,Kiribati,,0,,
1867,5,Oceanía,Nueva Caledonia,,0,,
1868,5,Oceanía,Polinesia Francesa,,0,,
1869,5,Oceanía,Micronesia,,0,,
1870,5,Oceanía,"Marshall,rep. de las Islas",,0,,
1871,5,Asia,Kazajstan,,0,,
1872,5,Europa/Asia,Red Astelit (Rusia),,0,,
1873,5,Europa/Asia,Red Combelga (Moscu),,0,,
1874,5,Europa/Asia,Red Comstar (Moscu),,0,,
1875,5,Europa/Asia,Rusia,,0,,
1876,5,Asia,Japon,,0,,
1877,5,Asia,Corea del Sur,,0,,
1878,5,Asia,Vietnam,,0,,
1879,5,Asia,Corea del Norte,,0,,
1880,5,Asia,Hong Kong,,0,,
1881,5,Asia,Macao,,0,,
1882,5,Asia,Camboya,,0,,
1883,5,Asia,Laos,,0,,
1884,5,Asia,"China,republica Popular De",,0,,
1885,10,,Inmarsat,,0,,
1889,5,Asia,Bangladesh,,0,,
1890,10,,Iridium,,0,,
1892,5,Europa,Global Office Application (British Telecom),,0,,
1893,5,Asia,"China,republica de (Taiwan)",,0,,
1894,5,Europa/Asia,Turquia,,0,,
1895,5,Asia,India,,0,,
1896,5,Asia,Pakistan,,0,,
1897,5,Asia,Sri Lanka,,0,,
1898,5,Asia,Myanmar (antes Birmania),,0,,
1899,5,Asia,Maldivas,,0,,
1900,5,Asia,Libano,,0,,
1901,5,Asia,Jordania,,0,,
1902,5,Asia,Siria,,0,,
1903,5,Asia,Iraq,,0,,
1904,5,Asia,Kuwait,,0,,
1905,5,Asia,Arabia Saudita,,0,,
1906,5,Asia,Yemen,,0,,
1907,5,Asia,Oman,,0,,
1908,5,Asia,Emiratos Arabes Unidos,,0,,
1909,5,Asia,Israel,,0,,
1910,5,Asia,Bahrein,,0,,
1911,5,Asia,Qatar,,0,,
1912,5,Asia,Bhutan,,0,,
1913,5,Asia,Mongolia,,0,,
1914,5,Asia,Nepal,,0,,
1915,5,Asia,Iran,,0,,
1916,5,Asia,Tayikistan,,0,,
1917,5,Europa/Asia,Georgia,,0,,
1918,5,Asia,Kirguistan,,0,,
1919,5,Asia,Uzbekistan,,0,,
1920,5,O.Atlántico,"Ascension, Isla",,0,,
1921,5,América del Norte,Alaska,,0,,
1922,5,Mar Caribe,"Anguila, Isla",,0,,
1923,5,Mar Caribe,Antigua y Barbuda,,0,,
1924,5,Mar Caribe,Bahamas,,0,,
1925,5,Mar Caribe,Barbados,,0,,
1926,5,América del Norte,"Bermudas, Islas",,0,,
1927,5,Mar Caribe,"Caiman, Islas",,0,,
1928,5,América del Norte,Canada,,0,,
1929,5,Mar Caribe,Dominica,,0,,
1930,5,América del Norte,Estados Unidos,,0,,
1933,5,Mar Caribe,Granada,,0,,
1934,5,Oceanía,"Guam, Isla",,0,,
1935,5,Oceanía,"Hawai, Islas",,0,,
1936,5,Mar Caribe,Jamaica,,0,,
1937,5,Oceanía,"Marianas del Norte, Islas",,0,,
1938,5,Mar Caribe,"Montserrat, Isla",,0,,
1939,5,Mar Caribe,Puerto Rico,,0,,
1940,5,Mar Caribe,Republica Dominicana,,0,,
1941,5,Mar Caribe,San Cristobal y Nevis,,0,,
1942,5,Mar Caribe,San Vicente y las Granadinas,,0,,
1943,5,Mar Caribe,Santa Lucia,,0,,
1944,5,Mar Caribe,Trinidad y Tobago,,0,,
1945,5,Mar Caribe,"Turcas y Caicos, Islas",,0,,
1946,5,Mar Caribe,"Virgenes Americanas, Islas",,0,,
1947,5,Mar Caribe,"Virgenes Britanicas, Islas",,0,,
1948,5,Africa,Egipto,,0,,
1949,5,Africa,Marruecos,,0,,
1950,5,Africa,Argelia,,0,,
1951,5,Africa,Tunez,,0,,
1952,5,Africa,Libia,,0,,
1953,5,Africa,Gambia,,0,,
1954,5,Africa,Senegal,,0,,
1955,5,Africa,Mauritania,,0,,
1956,5,Africa,Mali,,0,,
1957,5,Africa,"Guinea,republica De",,0,,
1958,5,Africa,Costa de Marfil,,0,,
1959,5,Africa,Burkina Faso,,0,,
1960,5,Africa,Niger,,0,,
1961,5,Africa,Togo,,0,,
1962,5,Africa,Benin,,0,,
1963,5,Africa,Mauricio,,0,,
1964,5,Africa,Liberia,,0,,
1965,5,Africa,Sierra Leona,,0,,
1966,5,Africa,Ghana,,0,,
1967,5,Africa,Nigeria,,0,,
1968,5,Africa,Chad,,0,,
1969,5,Africa,"Centroafricana,rep.",,0,,
1970,5,Africa,Camerun,,0,,
1971,5,Africa,Cabo Verde,,0,,
1972,5,Africa,Santo Tome y Principe,,0,,
1973,5,Africa,Guinea Ecuatorial,,0,,
1974,5,Africa,Gabon,,0,,
1975,5,Africa,"Congo,rep. Popular",,0,,
1976,5,Africa,Congo Rep. Dem. (antes Zaire),,0,,
1977,5,Africa,Angola,,0,,
1978,5,Africa,Guinea Bissau,,0,,
1979,5,O.Indico,"Diego Garcia,atolon",,0,,
1981,2,,Claro,,0,1,21
1983,2,,Movistar,,0,1,22
1985,2,,Tigo,,0,1,56
1986,13,,Cobro Revertido,,0,1,
1987,6,,Tarifa con prima,,0,1,
1988,6,,Acceso a Internet por demanda,,0,1,
1989,6,,Acceso a Internet,,0,1,
1990,6,,Aplicaciones Móviles,,0,1,
1991,4,Amazonas,El Encanto,2,0,1,
1992,4,Amazonas,La Chorrera,3,0,1,
1993,4,Amazonas,La Pedrera,4,0,1,
1998,4,Amazonas,Tarapacá,11,0,1,
1999,4,Antioquia,Barbosa,27,0,1,
2000,4,Antioquia,Carmen de Viboral,42,0,1,
2001,4,Antioquia,Copacabana,51,0,1,
2002,4,Antioquia,Girardota,61,0,1,
2003,4,Antioquia,Guarne,65,0,1,
2004,4,Antioquia,Itagüí,69,0,1,
2005,4,Antioquia,La Ceja,73,0,1,
2006,4,Antioquia,La Estrella,74,0,1,
2007,4,Antioquia,La Unión,76,0,1,
2008,4,Antioquia,Marinilla,79,0,1,
2009,4,Antioquia,Puerto Berrío,90,0,1,
2010,4,Antioquia,Retiro,94,0,1,
2011,4,Antioquia,Rionegro,95,0,1,
2012,4,Antioquia,Santuario,115,0,1,
2013,4,Atlántico,Malambo,153,0,1,
2014,4,Bolivar,Altos del Rosario,171,0,1,
2015,4,Bolivar,Arenal,172,0,1,
2016,4,Bolivar,Arroyohondo,174,0,1,
2017,4,Bolivar,Cantagallo,177,0,1,
2018,4,Bolivar,Cicuco,178,0,1,
2019,4,Bolivar,Clemencia,179,0,1,
2020,4,Bolivar,El Peñón,183,0,1,
2021,4,Bolivar,Hatillo de Loba,184,0,1,
2022,4,Bolivar,Montecristo,190,0,1,
2023,4,Bolivar,Regidor,193,0,1,
2024,4,Bolivar,San Cristóbal,195,0,1,
2025,4,Bolivar,San Jacinto del Cauca,199,0,1,
2026,4,Bolivar,Tiquisio,209,0,1,
2027,4,Bolivar,Turbaco,210,0,1,
2028,4,Caldas,Norcasia,351,0,1,
2029,4,Caldas,Palestina,353,0,1,
2030,4,Caquetá,Solita,378,0,1,
2031,4,Cauca,Piamonte,423,0,1,
2032,4,Chocó,Atrato,468,0,1,
2033,4,Chocó,El Cantón del San Pablo,477,0,1,
2034,4,Chocó,Medio Baudó,484,0,1,
2035,4,Cundinamarca,El Rosal,550,0,1,
2036,4,Cundinamarca,Sibaté,607,0,1,
2037,4,Guainia,Barranco Mina,642,0,1,
2038,4,Guainia,Cacahual,643,0,1,
2039,4,Guainia,La Guadalupe,644,0,1,
2041,4,Guainia,Morichal Nuevo,646,0,1,
2042,4,Guainia,Paná-paná,647,0,1,
2043,4,Guainia,Puerto Colombia,648,0,1,
2044,4,Guainia,San Felipe,649,0,1,
2045,4,Guaviare,El Retorno,652,0,1,
2046,4,La Guajira,Distracción,695,0,1,
2047,4,La Guajira,La Jagua del Pilar,699,0,1,
2048,4,Magdalena,Algarrobo,707,0,1,
2049,4,Magdalena,Concordia,713,0,1,
2050,4,Magdalena,El Retén,716,0,1,
2052,4,Magdalena,Pijiño del Carmen,721,0,1,
2053,4,Magdalena,Puebloviejo,724,0,1,
2054,4,Magdalena,Sabanas de San Angel,726,0,1,
2055,4,Magdalena,San Zenón,729,0,1,
2056,4,Magdalena,Santa Barbara de Pinto,731,0,1,
2057,4,Magdalena,Zapayán,734,0,1,
2058,4,Magdalena,Zona Bananera,735,0,1,
2059,4,Meta,El Dorado,745,0,1,
2060,4,Meta,Puerto Concordia,753,0,1,
2061,4,Nariño,Chachagüí,773,0,1,
2062,4,Nariño,Colón,774,0,1,
2063,4,Nariño,El Peñol,782,0,1,
2064,4,Nariño,La Llanada,796,0,1,
2065,4,Nariño,San Bernardo,816,0,1,
2066,4,Nariño,Tangua,825,0,1,
2067,4,Norte de Santander,El Zulia,843,0,1,
2068,4,Putumayo,Puerto Guzmán,874,0,1,
2069,4,Sucre,Coveñas,1001,0,1,
2070,4,Sucre,El Roble,1002,0,1,
2071,4,Vaupés,Carurú,1111,0,1,
2072,4,Vaupés,Pacoa,1112,0,1,
2073,4,Vaupés,Papunaua,1113,0,1,
2074,4,Vaupés,Taraira,1114,0,1,
2075,4,Vaupés,Yavaraté,1115,0,1,
2076,4,Vichada,Cumaribo,1117,0,1,
2077,4,Vichada,La Primavera,1118,0,1,
2078,4,Amazonas,Mirití-paraná,6,0,1,
2079,4,Amazonas,Santander,10,0,1,
2080,2,,Avantel,,0,1,23
2082,4,Antioquia,Reservada,12,0,1,
2083,4,Arauca,Reservada,137,0,1,
2084,4,Atlántico,Reservada,146,0,1,
2086,4,Bolivar,Reservada,169,0,1,
2087,4,Boyacá,Reservada,214,0,1,
2088,4,Caldas,Reservada,337,0,1,
2089,4,Caquetá,Reservada,364,0,1,
2090,4,Casanare,Reservada,380,0,1,
2091,4,Cauca,Reservada,399,0,1,
2092,4,Cesar,Reservada,440,0,1,
2098,4,La Guajira,Reservada,691,0,1,
2101,4,Nariño,Reservada,765,0,1,
2102,4,Norte de Santander,Reservada,829,0,1,
2103,4,Putumayo,Reservada,869,0,1,
2104,4,Quindío,Reservada,882,0,1,
2107,4,Santander,Reservada,908,0,1,
2109,4,Tolima,Reservada,1021,0,1,
2110,4,Valle del Cauca,Reservada,1068,0,1,
2113,4,Cundinamarca,Reservada,524,0,1,
2115,4,Amazonas,TMR,,0,1,
2116,4,Antioquia,TMR,,0,1,
2117,4,Arauca,TMR,,0,1,
2118,4,Atlántico,TMR,,0,1,
2120,4,Bolivar,TMR,,0,1,
2121,4,Boyacá,TMR,,0,1,
2122,4,Caldas,TMR,,0,1,
2123,4,Caquetá,TMR,,0,1,
2124,4,Casanare,TMR,,0,1,
2125,4,Cauca,TMR,,0,1,
2126,4,Cesar,TMR,,0,1,
2127,4,Chocó,TMR,,0,1,
2128,4,Córdoba,TMR,,0,1,
2129,4,Cundinamarca,TMR,,0,1,
2130,4,Guainia,TMR,,0,1,
2131,4,Guaviare,TMR,,0,1,
2132,4,Huila,TMR,,0,1,
2133,4,La Guajira,TMR,,0,1,
2134,4,Magdalena,TMR,,0,1,
2135,4,Meta,TMR,,0,1,
2136,4,Nariño,TMR,,0,1,
2137,4,Norte de Santander,TMR,,0,1,
2138,4,Putumayo,TMR,,0,1,
2139,4,Quindío,TMR,,0,1,
2140,4,Risaralda,TMR,,0,1,
2141,4,San Andrés Islas,TMR,,0,1,
2142,4,Santander,TMR,,0,1,
2143,4,Sucre,TMR,,0,1,
2144,4,Tolima,TMR,,0,1,
2145,4,Valle del Cauca,TMR,,0,1,
2146,4,Vaupés,TMR,,0,1,
2147,4,Vichada,TMR,,0,1,
2149,4,Vaupés,Acaricuara,1110,1,1,
2150,4,Vaupés,Villa Fatima,1110,1,1,
2155,4,Nariño,Santiago,765,1,1,
2156,4,Nariño,Sibundoy,765,1,1,
2163,4,Putumayo,Valle del Guamuez,869,1,1,
2164,4,Vichada,San Jose de Ocune,1116,1,1,
2165,4,Vichada,Santa Rita,1116,1,1,
2168,2,,Sistemas Móviles Satelitales,,0,1,61
2169,4,Nacional,Reservada,,0,1,
2171,2,Acceso Fijo Satelital,Colombia Movil,,0,1,56
2172,2,Acceso Fijo Satelital,Gilat Colombia,,0,1,61
2225,2,Sistemas Móviles Satelitales,Reservada,,0,1,61
2227,4,Territorios Nacionales,Nacional,,0,1,
2236,4,Antioquia,Damasco,404,1,1,
2237,4,Antioquia,Movil Roaming EDA,404,1,1,
2238,4,Antioquia,Palermo,404,1,1,
2239,4,Antioquia,Puerto Claver,404,1,1,
2240,4,Antioquia,Telefonia Movil EDA,404,1,1,
2242,4,Caldas,Guarinocito,666,1,1,
2243,4,Caldas,Ont. Bonito,666,1,1,
2244,4,Caldas,Palermo,666,1,1,
2245,4,Caldas,Samaria,666,1,1,
2246,4,Cesar,Albania,601,1,1,
2247,4,Cesar,Villanueva,601,1,1,
2249,4,Cundinamarca,Cambao,,2,1,
2252,4,Meta,Puente de Oro,1045,1,1,
2253,4,Norte de Santander,La Donjuana,749,1,1,
2254,4,Risaralda,Alto Cauca,721,1,1,
2255,4,Risaralda,Irra,721,1,1,
2256,4,Risaralda,San Antonio del Chami,721,1,1,
2257,4,Santander,Olival,789,1,1,
2258,4,Santander,Vado Real,789,1,1,
2259,4,Sucre,San Benito de Abad,1012,0,1,
2262,4,Tolima,Castilla,1096,1,1,
2263,4,Tolima,Chenque Asoleado,1096,1,1,
2264,4,Tolima,Convenio,1096,1,1,
2265,4,Tolima,Doima,1096,1,1,
2266,4,Tolima,El Tablazo,1096,1,1,
2267,4,Tolima,Herbeo,1096,1,1,
2268,4,Tolima,Junin,1096,1,1,
2269,4,Tolima,La Arada,1096,1,1,
2270,4,Tolima,La Chamba,1096,1,1,
2271,4,Tolima,La Herrera,1096,1,1,
2272,4,Tolima,La Sierra,1096,1,1,
2273,4,Tolima,Olaya Herrera,1096,1,1,
2274,4,Tolima,Padua,1096,1,1,
2275,4,Tolima,Pajonales,1096,1,1,
2276,4,Tolima,Santa Teresa,1096,1,1,
2277,4,Tolima,Santiago Perez,1096,1,1,
2278,4,Valle del Cauca,Bitaco,222,1,1,
2279,4,Valle del Cauca,La Bocana,222,1,1,
2280,4,Valle del Cauca,La Dolores,222,1,1,
2281,4,Valle del Cauca,Queremal,222,1,1,
2282,4,Valle del Cauca,Sonso,222,1,1,
2283,5,Asia,Afganistán,,0,,
2284,5,Asia/Europa,Azerbaiyán,,0,,
2285,5,Asia,Palestina,,0,,
2286,5,Asia,Timor Oriental,,0,,
2287,5,Asia,Turkmenistán,,0,,
2289,5,Europa,Ciudad del Vaticano,,0,,
2290,5,Europa,Montenegro,,0,,
2292,5,Europa,Serbia,,0,,
2293,5,Oceanía,Tuvalu,,0,,
2294,5,Oceanía,"Norfolk, Islas",,0,,
2295,5,América del Sur,Colombia,,0,,
2296,4,Pichincha,Carapungo,,0,2,
2297,4,Pichincha,Calderon,,0,2,
2298,4,Pichincha,San Jose De Moran,,0,2,
2299,4,Pichincha,Zabala,,0,2,
2300,4,Pichincha,Cumbaya,,0,2,
2301,4,Pichincha,Miravalle,,0,2,
2302,4,Pichincha,Conocoto,,0,2,
2303,4,Pichincha,Sangolqui,,0,2,
2304,4,Pichincha,Cayambe,,0,2,
2305,4,Pichincha,Olmedo,,0,2,
2306,4,Pichincha,Nanegalito,,0,2,
2307,4,Pichincha,El Quinche,,0,2,
2308,4,Pichincha,Guayllabamba,,0,2,
2309,4,Pichincha,Puembo,,0,2,
2310,4,Pichincha,Tababela,,0,2,
2311,4,Pichincha,Puerto Quito,,0,2,
2312,4,Pichincha,Nanegal,,0,2,
2313,4,Pichincha,Malchingui,,0,2,
2314,4,Pichincha,San Jacinto Del Bua,,0,2,
2315,4,Pichincha,Nuevo Israel,,0,2,
2316,4,Pichincha,Quito,,0,2,
2317,4,Pichincha,Checa,,0,2,
2318,4,Pichincha,San Jose Minas,,0,2,
2319,4,Pichincha,Atahualpa,,0,2,
2320,4,Pichincha,Calacali,,0,2,
2321,4,Pichincha,Aloasi,,0,2,
2322,4,Pichincha,Machachi,,0,2,
2323,4,Pichincha,Tambillo,,0,2,
2324,4,Pichincha,Pomasqui,,0,2,
2325,4,Pichincha,Tabacundo,,0,2,
2326,4,Pichincha,Tumbaco,,0,2,
2327,4,Pichincha,Aloag,,0,2,
2328,4,Pichincha,La Merced,,0,2,
2329,4,Pichincha,Pifo,,0,2,
2330,4,Pichincha,Pintag,,0,2,
2331,4,Pichincha,P.V. Maldonado,,0,2,
2332,4,Pichincha,San Antonio De Pichincha,,0,2,
2333,4,Pichincha,Luz De America,,0,2,
2334,4,Pichincha,Alluriquin,,0,2,
2335,4,Pichincha,La Concordia,,0,2,
2336,4,Pichincha,Guajalo,,0,2,
2337,4,Pichincha,San Miguel Bancos,,0,2,
2338,4,Pichincha,Valle Hermoso,,0,2,
2339,4,Pichincha,Puellaro,,0,2,
2340,4,Pichincha,Yaruqui,,0,2,
2341,4,Pichincha,Perucho,,0,2,
2342,4,Pichincha,Chavezpamba,,0,2,
2343,4,Pichincha,Ascazubi,,0,2,
2344,4,Pichincha,Nono,,0,2,
2345,4,Pichincha,Alangasi,,0,2,
2346,4,Pichincha,Amaguaña,,0,2,
2347,4,Pichincha,Selva Alegre,,0,2,
2348,4,Pichincha,Zambiza,,0,2,
2349,4,Pichincha,Tanda,,0,2,
2350,4,Pichincha,Nayon,,0,2,
2351,4,Pichincha,San Rafael,,0,2,
2353,4,Santo Domingo de los Tsáchilas,Santo Domingo,,0,2,
2355,4,Morona Santiago,Palora,,0,2,
2356,4,Morona Santiago,San Juan,,0,2,
2357,4,Morona Santiago,Macas,,0,2,
2358,4,Morona Santiago,Sucua,,0,2,
2359,4,Morona Santiago,Santiago De Mendez,,0,2,
2360,4,Morona Santiago,Huamboya,,0,2,
2361,4,Morona Santiago,Gral. Plaza (Limon),,0,2,
2362,4,Morona Santiago,Gualaquiza,,0,2,
2363,4,Cotopaxi,Latacunga,,0,2,
2364,4,Cotopaxi,Moraspungo,,0,2,
2365,4,Cotopaxi,El Corazon,,0,2,
2366,4,Cotopaxi,La Maná,,0,2,
2367,4,Cotopaxi,Guaytacama,,0,2,
2368,4,Cotopaxi,Tanicuchi,,0,2,
2369,4,Cotopaxi,Mulliquindil,,0,2,
2370,4,Cotopaxi,Mulalo,,0,2,
2371,4,Cotopaxi,Pastocalle,,0,2,
2372,4,Cotopaxi,Sigchos,,0,2,
2373,4,Cotopaxi,Toacaso,,0,2,
2374,4,Cotopaxi,Lasso,,0,2,
2375,4,Cotopaxi,Pujili,,0,2,
2376,4,Cotopaxi,Salcedo,,0,2,
2377,4,Cotopaxi,Saquisili,,0,2,
2379,4,Bolivar,Guaranda,,0,2,
2380,4,Bolivar,San Miguel De Bolivar,,0,2,
2381,4,Bolivar,San Luis de Pambil,,0,2,
2382,4,Bolivar,Las Naves,,0,2,
2383,4,Bolivar,Echeandia,,0,2,
2384,4,Bolivar,La Magdalena,,0,2,
2385,4,Bolivar,Caluma,,0,2,
2386,4,Bolivar,Chillanes,,0,2,
2387,4,Bolivar,San Jose De Chimbo,,0,2,
2388,4,Tungurahua,Izamba,,0,2,
2389,4,Tungurahua,Ambato,,0,2,
2390,4,Tungurahua,Quero,,0,2,
2391,4,Tungurahua,Tisaleo,,0,2,
2392,4,Tungurahua,Pilahuin,,0,2,
2393,4,Tungurahua,Picaihua,,0,2,
2394,4,Tungurahua,Quisapincha,,0,2,
2395,4,Tungurahua,Mocha,,0,2,
2396,4,Tungurahua,Pelileo,,0,2,
2397,4,Tungurahua,San Andres De Pillaro,,0,2,
2398,4,Tungurahua,Huambalo,,0,2,
2399,4,Tungurahua,Patate,,0,2,
2400,4,Tungurahua,Cevallos,,0,2,
2401,4,Tungurahua,Pillaro,,0,2,
2403,4,Tungurahua,Baños,,0,2,
2404,4,Chimborazo,Riobamba,,0,2,
